B0;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;B13;B14;B15;B16;B17;B18;B19;B20;B21;B22;B23;B24;B25;B26;B27;B28;B29;B30;B31;B32;B33;B34;B35;B36;B37;B38;B39;B40;B41;B42;B43;B44;B45;B46;B47;B48;B49;_res;hour
0.0001620226248976741;3.7385154261205835e-05;5.438875750602206e-05;8.412889686651537e-05;0.00013079852090368702;7.69044979341334e-05;9.980331464911775e-05;4.765315593756245e-05;0.00010745538256327222;0.0001690339629467721;4.645887236054411e-05;9.242070638350971e-05;6.595448830302643e-05;0.00017424570113017747;7.073392729244174e-05;7.976942646199685e-05;8.657757986738888e-05;0.00010470935635805095;5.296092261473107e-05;0.00010270945104078465;5.619557960781044e-05;7.431120929878382e-05;7.176019787357727e-05;0.00013226541784301126;5.6599145387238474e-05;9.553413094097625e-05;6.803242337175012e-05;5.398432835571337e-05;7.109792037807632e-05;8.479927994671934e-05;9.499932165898004e-05;0.00019162944867413646;8.719488494156974e-05;8.419836442991742e-05;4.0925233202124026e-05;8.65387592606242e-05;0.0001496564041956578;4.862896402374195e-05;5.0382155342395414e-05;0.00013179262295664383;0.00014795734844460414;7.801321892673035e-05;5.868299335994609e-05;9.016235068150605e-05;0.00016564070712341518;0.00014221868610936108;0.00011069294565246096;5.356034600464078e-05;7.051350863021085e-05;3.3443313935202166e-05;0.00452752591083614;2114
0.0001775271823041501;4.450613602524504e-05;6.433413030712323e-05;0.00010017660551735357;0.00015504768489144923;9.080813597872249e-05;0.0001185898209360105;5.689498011939273e-05;0.000127923074480086;0.00018944869277126146;5.5579632578565034e-05;0.00010912953465623464;7.853540225678292e-05;0.0001909199309034002;8.420705630052589e-05;9.49855598333604e-05;0.00010309237833920295;0.00012540042677610893;6.264520560713903e-05;0.00012204299476610882;6.736699001177276e-05;8.774600420025886e-05;8.526799982625064e-05;0.00015097613548909576;6.77834076493874e-05;0.00011375740447306999;8.100970644266199e-05;6.402792432886935e-05;8.464038140247182e-05;0.00010030543399411943;0.00011261155544968982;0.0002147731018956505;0.00010382743524834315;0.00010023614813085408;4.8539230076937805e-05;0.00010218418466367489;0.0001774016926139539;5.789162383778804e-05;5.9992624280540203e-05;0.0001556195378414608;0.000174706699575832;9.252730616891275e-05;6.972920387475946e-05;0.00010713408728037777;0.00018907280715550805;0.0001558281297561899;0.00013070522961222792;6.364229348786728e-05;8.340740735116367e-05;3.96653258301235e-05;0.005294171577298036;2115
0.00026745361526171084;6.586908131736268e-05;8.857597650980735e-05;0.00014005273004367877;0.00020501565916926227;0.00012252581026794138;0.00017201394818936177;8.721971571602339e-05;0.0001893261502305273;0.00027927350399901474;8.693224582801197e-05;0.00014724654915338836;0.00010979706723278388;0.000287630463588092;0.00012462644332477833;0.0001327953457864456;0.00014412915029946819;0.0001868466358964023;8.625064540113344e-05;0.00017702275973499943;0.00010121974881165856;0.00011839413006924879;0.00012368081162916552;0.0002187218373111259;0.00010099727739758722;0.0001590394780982726;0.00011325628861886724;9.133395088088716e-05;0.00012526776447565832;0.0001381016844846572;0.00014890343113963726;0.00031660517607031243;0.00014515680267729528;0.00014834949923366405;6.923978408033774e-05;0.0001378753113643843;0.00023457380208195803;8.56796032799263e-05;8.38731834601727e-05;0.00020997468742244954;0.0002357286568439456;0.00013198748085859613;0.00010114186502626001;0.00015539746323341922;0.0002739131693406719;0.00023476290290779702;0.0001763582523954463;9.231283164329264e-05;0.00011483628548348623;5.6581420669440884e-05;0.007543868077939816;2116
0.000413971682752909;0.00011994403658803539;0.00016223389381796294;0.0002562770442118705;0.00037769909968817493;0.0002250651408467859;0.0003140869019839882;0.00015797743210816157;0.00034475268572383176;0.0004278927371212975;0.00015704809000404788;0.00027047415766473466;0.00020091338344332328;0.0004452019349450468;0.00022693801672991727;0.00024299703899116956;0.00026373632711048517;0.00033920815442937464;0.00015797486631365494;0.00032323268415776344;0.00018382048028337995;0.00021747574246762722;0.00022583356389625789;0.000330986143187633;0.00018335411769159293;0.0002910201561034363;0.00020724327813244106;0.000166660920679557;0.0002281058278796616;0.00025294413789821423;0.0002743238838916615;0.00048509097152293483;0.00026561678823241184;0.00027013641921265176;0.00012634476064144105;0.00025326032371188325;0.0004321538862728546;0.00015601792624283877;0.0001534762766788577;0.00038569818469797465;0.00043300512143675115;0.00024084313517496407;0.0001846788320445362;0.00028374622126238664;0.0004145057695332291;0.0003633721453703293;0.0003239488465987276;0.00016855755948519304;0.0002103317228855432;0.00010324650988135089;0.013243424961630857;2117
0.00047133854515687013;0.0001517659238460856;0.00020543410692274618;0.0003238719382260072;0.00047836987139494527;0.0002850245799140764;0.0003974520236320748;0.00019985444793208003;0.0004362176839770932;0.0004932198725596636;0.0001989465822555815;0.00034253097959086086;0.00025390571797581277;0.0005068965851059708;0.0002871460619847933;0.0003070892371311555;0.0003332986600675202;0.00042949646170817313;0.00020004097056192704;0.00040902528443888947;0.0002325684529552155;0.00027541329548023833;0.00028577443506124596;0.00038647309896567677;0.00023215817119915186;0.00036777879310225545;0.00026190516743113053;0.00021091551543627544;0.00028862370058242893;0.00032029899454160847;0.00034744133932582025;0.0005591506618317798;0.00033567510619124537;0.0003418052651262124;0.00015989393437108922;0.0003207312207625394;0.0005473388715245687;0.00019741043728685722;0.00019395673675164942;0.0004884517551387479;0.0005483616981901713;0.00030479583208583015;0.0002336963912040206;0.0003590583024198799;0.0004839940661801253;0.00041372708686359587;0.0004102518211752226;0.00021329620144201064;0.0002663395954546821;0.00013066224979334798;0.016428873732256957;2118
0.00042094873358582315;0.00015154339316595934;0.0002187982016242259;0.0003394333526753048;0.0005253985530681809;0.00030805248042542705;0.00040332280684672876;0.00019350069380707176;0.0004355780686046927;0.00045157382371770514;0.00018925577452393426;0.0003702049764175615;0.00026610539211278873;0.0004527053383429969;0.0002867250267032906;0.0003218442755518717;0.00034931301010079446;0.0004257344489048898;0.00021305422583297524;0.00041506701685305327;0.00022884464948722804;0.00029766467453580634;0.00028999562317145636;0.0003632460011981236;0.00023012466896967022;0.0003854498462242857;0.00027448919949989354;0.00021719276291949795;0.0002882004986754165;0.0003411353890428024;0.0003815983987987119;0.0005119376092598911;0.00035180363982205594;0.00034130408438555807;0.00016465268241784784;0.00034664395658634214;0.0006011479157297489;0.00019712097916766824;0.00020327597935833525;0.0005279150829167259;0.0005926653110012675;0.00031386713661219417;0.00023714833198989978;0.0003643619701070274;0.0004549059420023549;0.0003694963950114022;0.0004433971664835866;0.00021644681003051892;0.00028366577186096246;0.00013455100722767384;0.016692409077359232;2119
0.0004007928089574044;0.0001288452637930844;0.00018212463942016526;0.00028399581369968196;0.0004328108360239981;0.00025504486038043113;0.00034109250477139654;0.00016635283527294525;0.00037033730061984894;0.0004270761479283179;0.0001636036364107504;0.0003065025686277978;0.0002226440529998118;0.0004310288396378075;0.00024377942799002245;0.0002692794511780703;0.000292261888107255;0.00036240723338295475;0.00017734343229847084;0.000351024653262917;0.00019533041827534114;0.0002464445189739328;0.00024525102920322587;0.00034130929775099;0.00019589404810672957;0.00032249671947705283;0.00022965858525492527;0.00018266790176177432;0.00024503390416015595;0.0002839564459930144;0.0003143516879614564;0.0004841652253940742;0.00029434573876229326;0.0002901836488388226;0.0001384795681606755;0.00028699577223721136;0.0004952113599508002;0.0001675962510103964;0.0001700761775720169;0.00043707496991836125;0.0004906834098134613;0.00026397496171719226;0.00020055775965958046;0.0003081430926232648;0.0004274338247233494;0.0003518041182705248;0.0003671003338869751;0.00018305035899233115;0.00023611952032744885;0.00011316284133888177;0.014316901684879396;2120
0.00037288460562574755;0.0001174961991066469;0.0001668957873184791;0.0002601673978241949;0.00039753932476907126;0.00023418940331354753;0.0003111515103766612;0.00015133487097747104;0.000337716916627427;0.00039931211536701236;0.0001487824010564664;0.00028143932621871044;0.0002039633019775673;0.00040101522604600647;0.00022230662863338831;0.0002466857985963486;0.0002677399146188038;0.000330430124555047;0.00016251437396634614;0.0003202118179506815;0.00017806551128739936;0.00022629232662172024;0.00022372296984115263;0.00032066298862427607;0.00017860927915613577;0.00029543791938394393;0.00021038928614963186;0.00016728864542787922;0.00022345060690252561;0.000260212647607933;0.0002887338933567877;0.00045268985701281514;0.00026964892164011453;0.0002646234310654547;0.0001268206354461169;0.0002635276341326353;0.00045485457679691506;0.0001528338869317604;0.00015580608733052918;0.00040133459759113585;0.0004505593831166195;0.00024175026562760045;0.0001829528616515966;0.0002810943874188129;0.000401577714343109;0.00032730711970623287;0.0003370819079473247;0.0001669822551909389;0.00021637573791098981;0.00010363538562478347;0.013158099765770499;2121
0.0003550543646083002;0.0001068147264605881;0.0001538424855170338;0.00023877045295641065;0.0003688812218744432;0.00021680985575781115;0.0002835588292677875;0.0001363169066819968;0.00030701537875220636;0.00037889738554252293;0.0001333911181885561;0.0002605532908778042;0.0001871887500392253;0.0003818398618068004;0.0002020969351212621;0.00022639762076786388;0.00024572018332305167;0.00029970701999490034;0.0001498037525388107;0.00029181567560411173;0.00016113913188745644;0.0002094988329948764;0.00020388338572316367;0.00030388786245882097;0.0001620023442820359;0.00027114022134115223;0.00019308624205508268;0.0001528509762164675;0.00020313691536593239;0.0002398608204207204;0.0002679194352404943;0.000429546203791301;0.0002474721878977499;0.00024056675551404976;0.0001158755149385721;0.0002439708523788219;0.00042206469048438326;0.0001389398972106913;0.00014299212874633612;0.0003715509539851146;0.0004171226942025846;0.00022088626521696324;0.0001667287399579645;0.0002561671492892201;0.0003805696246591637;0.0003116562595123798;0.00031206655299761596;0.00015217439482495;0.00019945249583973922;9.469124352583404e-05;0.012157376588641125;2122
0.00033877457933150043;9.70233765350342e-05;0.00013737046181521;0.00021445574287938312;0.0003269963022592175;0.00019291297786867365;0.0002571403048018445;0.00012505343346039114;0.00027887230236658744;0.0003592992449110131;0.00012313026294328254;0.0002318349922840583;0.00016812675920020034;0.00036433192054491657;0.00018357138273514644;0.00020334287323549487;0.0002206977613960607;0.0002727459282380369;0.00013376415883263503;0.00026462787974037454;0.00014725950077950327;0.00018640777925796618;0.0001848880392272167;0.00028582234197294625;0.00014742891163741759;0.00024352920083797996;0.00017342369194764048;0.00013778558225673355;0.00018451603145738858;0.000214178752779714;0.00023749830414745006;0.0004073282966986475;0.00022227135409960843;0.0002185148029252619;0.00010445451962635144;0.00021708027746732852;0.0003741410104891445;0.00012620373996637794;0.00012843081217338948;0.0003305984440268354;0.0003711472469457867;0.00019911513435368967;0.00015119500642150815;0.00023230064469705673;0.00035794552807645325;0.0002973663436832096;0.00027767043994176655;0.0001379966561766627;0.0001780969760831611;8.535822568345205e-05;0.011054026241216711;2123
0.00033102230062826245;9.212770157225723e-05;0.00012773588191414322;0.00020035321103470714;0.0003012774919691667;0.0001785748511351911;0.00024305042508667498;0.00012014371436379379;0.00026480076417377795;0.0003511333529812174;0.00011856988283427207;0.00021460401312781068;0.00015707080451356583;0.0003559948056583052;0.00017430860654208855;0.0001899711196667208;0.0002061847566784059;0.00026020588556042605;0.0001243825096837398;0.0002501277219463814;0.0001404889490195261;0.00017255314701582002;0.0001747571877627117;0.0002793703703708481;0.00014065057087247888;0.00022751480894613998;0.00016201941288532397;0.0001296251605285443;0.00017520558950311668;0.0001991571660462951;0.00021881866224821242;0.0003980708354100419;0.0002076548704966863;0.00020748882663086793;9.826814716556526e-05;0.00020094593252043244;0.0003447141894394365;0.00011983566134422123;0.00011998524856108041;0.0003060269380518679;0.0003435619785917079;0.0001873224384694165;0.0001429103485353981;0.00021957184224790293;0.00034986549358262815;0.00029056162185979516;0.0002570327721082568;0.00013043519556424284;0.00016560601169723804;8.030284101882848e-05;0.010451962019565542;2124
0.000320944338314053;8.967986409086877e-05;0.00012649271031400558;0.0001974354458254638;0.0003005426688180224;0.0001772713850685109;0.000237179641872021;0.00011581160927856084;0.0002577649950773733;0.0003405176934724829;0.0001140095027252616;0.00021303756047724276;0.00015478336561288282;0.0003451565563057104;0.00016967721844555968;0.0001872045499628365;0.00020318206604716694;0.00025205485781997893;0.0001231719743096888;0.00024408598953221765;0.00013608809037554096;0.00017129363499380676;0.00017053599965250127;0.00027033761012791076;0.00013624464937526866;0.00022420148648575927;0.0001596599068724309;0.00012711426153525532;0.00017055036852598075;0.0001972188967903701;0.0002182849581939485;0.00038603613573485465;0.0002046307704409093;0.00020197583848367097;9.63646479468618e-05;0.00019947917388889647;0.0003438734231237305;0.00011665162203314291;0.0001182378905723268;0.00030379316478141633;0.0003410542269231553;0.00018369391665887087;0.00013945840774951893;0.00021426817456075554;0.00033855344529127294;0.0002817154834893564;0.0002551566204870287;0.00012728458697573456;0.0001639942743571189;7.874733804509812e-05;0.010246502997842398;2125
0.000309315920259196;8.878974137036386e-05;0.0001243171600137647;0.00019451768061622054;0.0002946640836088679;0.00017422996424625703;0.00023424425026469402;0.00011494518826151427;0.0002552065335877715;0.0003282688555777893;0.0001134394552116353;0.00020938250429258415;0.00015249592671219987;0.0003326508839757933;0.00016799307731954914;0.00018443798025895227;0.00020017937541592806;0.00025017385141833733;0.00012105353740509957;0.00024106512332513574;0.00013507250761154437;0.0001683547736091091;0.00016842540559739607;0.0002606596527247636;0.00013522789826052786;0.00022088816402537865;0.00015730040085953787;0.0001255449496644497;0.0001688575608979313;0.00019382692559250132;0.00021401532575983704;0.00037214994380194616;0.00020160667038513237;0.0001999711155210539;9.517496093517217e-05;0.00019605673708197912;0.00033714729259808296;0.00011549378955638714;0.00011649053258357322;0.0002985810271503626;0.00033520280636319924;0.0001814260905272799;0.00013773243735657934;0.00021161634071718185;0.0003264333935505352;0.00027150840075423476;0.0002507789333708297;0.00012570928268148044;0.0001611737340119105;7.777514868651668e-05;0.010051573295378069;2126
0.00031241683174049124;9.212770157225723e-05;0.0001271142961140744;0.00019938062263162603;0.0002983381993645895;0.0001772713850685109;0.00024187626844374418;0.00012014371436379379;0.00026480076417377795;0.0003299020339637484;0.00011885490659108524;0.00021303756047724276;0.00015630832488000484;0.00033598572993043794;0.00017430860654208855;0.00018904892976542606;0.00020518385980132625;0.00025957888342654546;0.0001237772419967143;0.00024891937546354866;0.0001404889490195261;0.00017129363499380676;0.00017391295014066962;0.00026130484988497345;0.0001403116538342319;0.0002264103681260131;0.0001612329108810263;0.00012899743578022205;0.00017520558950311668;0.0001981880314183326;0.0002166838460311567;0.00037400143605966727;0.00020664683714476066;0.00020748882663086793;9.779227236088938e-05;0.00019947917388889647;0.0003413511241766127;0.00011983566134422123;0.00011940279589816254;0.00030379316478141633;0.0003410542269231553;0.00018641530801678005;0.00014221996037822228;0.00021851110871047347;0.0003272413969999178;0.0002742302894836006;0.0002551566204870287;0.0001298050738465412;0.00016480014302717847;7.991396527539587e-05;0.010271544841357899;2127
0.0003217195661843768;9.791349925553909e-05;0.0001351949115149691;0.00021251056607322094;0.0003181784244454858;0.00018856809097973954;0.00025772738312330995;0.0001279415035172131;0.0002814307638561892;0.0003380679258935442;0.0001265505480250404;0.00022661348344883174;0.00016660179993307835;0.00034599026779437154;0.00018525552386115693;0.00020149849343290536;0.00021869596764190143;0.0002765079410413202;0.00013164572192804578;0.00026523205298179095;0.00014962919389549528;0.00018220940585125523;0.00018531015803823777;0.00026711162432686175;0.00014946241386689922;0.00024132031919772617;0.00017185068793904512;0.0001374717198825724;0.000186208839085438;0.0002107867815818452;0.0002310938554962829;0.0003832588973482729;0.0002202552873957571;0.00022051952588787895;0.0001042165822240135;0.00021219108202887515;0.0003640518147006732;0.00012736157244313368;0.00012726590684755375;0.0003231525331253301;0.00036278807471727795;0.00019866156912737147;0.00015154020050009607;0.0002328310114657715;0.0003345134280443604;0.0002823959556716979;0.0002714166012043393;0.00013831171703551355;0.00017527643573795264;8.516378781173575e-05;0.010851471417411294;2128
0.00033877457933150043;0.0001059246037400832;0.00014389711271593262;0.0002266130979178969;0.0003358141800729492;0.00019986479689096815;0.0002771009677316681;0.00013920497673881876;0.00030445691726260467;0.00035603288813909487;0.0001382365220543797;0.00024018940642042073;0.00017765775461971284;0.00036433192054491657;0.00020041279399525162;0.00021487024700167937;0.0002332089723595562;0.0002990800178610198;0.00014011946954640275;0.00028516976994853147;0.00016215471465145303;0.00019312517670870368;0.00019924007880193218;0.00028001556753105795;0.00016166342724378895;0.0002573347110895661;0.0001832549670013616;0.00014720145348156725;0.00020144410773788294;0.00022435466637332028;0.00024390275279861728;0.0004036253121832053;0.0002348717709986792;0.0002385620325514327;0.00011159264169648935;0.00022490299016885383;0.00038423020627761576;0.00013778206473393553;0.0001357114704598628;0.0003425119014692439;0.0003845219225114006;0.00021272209114323563;0.00016293160509349736;0.00025033311483335793;0.0003506734970320106;0.0002973663436832096;0.00028767658192165;0.00014870872537759087;0.00018655859711878638;9.119136183494078e-05;0.011561126849401637;2129
0.00036590755479283337;0.00011415823890475352;0.0001541532784170682;0.00024314710077027568;0.00035859369775842286;0.00021376843493555727;0.00029882286562588783;0.00015075725696610663;0.00032812268604142053;0.0003829803315074208;0.000149922496083719;0.00025689823469314565;0.00019061990839024982;0.00039351182264805626;0.00021599109941084887;0.00023054747532369035;0.00025022421926991007;0.0003229060989484805;0.00015010638638232344;0.00030752417988093756;0.00017501876299540962;0.00020655997161017875;0.00021485847480971076;0.0003006618766577719;0.00017454227469717256;0.0002761102050317233;0.00019662550107442232;0.00015850049895136775;0.0002171025782973402;0.00024034538773470162;0.0002604475784807992;0.0004341749344356038;0.00025200833798141544;0.00025710571995564066;0.00012015838818065485;0.00024054841557190454;0.00041029396206450006;0.0001484920151439263;0.00014561316572946653;0.00036633881635406086;0.00041127127364262847;0.00022905043929069086;0.00017570378600125034;0.0002699566852758034;0.00037652960741225104;0.00032118287006515994;0.00030768886588141694;0.00016036597715507153;0.000199855430174769;9.81911252167273e-05;0.01242396629262465;2130
0.0003914900745135188;0.00012239187406942387;0.00016813895891861676;0.00026405775143651934;0.00039386520901334973;0.00023418940331354753;0.00032171892016303835;0.00016028788815361915;0.00035178845482023645;0.00041237754245468557;0.00015875823254492678;0.00028143932621871044;0.0002070132205118113;0.00042102430177387383;0.00023156940482644617;0.0002503745582015277;0.00027174350212712234;0.0003461051779020607;0.00016372490934039716;0.00033108693629617635;0.00018720575616336854;0.00022629232662172024;0.00023132110843953143;0.00032582456590595453;0.00018708220511230925;0.00029985568266445147;0.00021353529416682262;0.00017136885629197383;0.00023276104885679752;0.00026215091686385806;0.000286065373085468;0.0004675017950745842;0.00027368105504781717;0.0002756494073598487;0.00012991382167650998;0.0002635276341326353;0.0004506507452183853;0.0001592019655539171;0.00015813589798220065;0.00040133459759113585;0.0004505593831166195;0.00024764661356973703;0.00018916635506617915;0.0002906409892556783;0.00040804174193816904;0.00034363845208242754;0.0003370819079473247;0.0001726533506502538;0.00021798747525110895;0.00010616307795709525;0.013449785047243491;2131
0.00040156803682772814;0.00011883138318740428;0.00016472023701823822;0.00025822222101803277;0.0003872518006530509;0.00022984451642461343;0.0003129127453410574;0.0001548005550456574;0.00034155460886182965;0.00042299320196342;0.00015305775740866368;0.00027621781738348386;0.0002024383427104453;0.0004318625511264685;0.00022483284032240414;0.00024484141879375915;0.00026573812086464453;0.0003354461416260914;0.0001603959370617569;0.00032202433767493073;0.00018111225957938905;0.00022209395321500926;0.0002249893262742158;0.00033421212898868206;0.0001813206154621113;0.00029322903774369017;0.0002088162821410365;0.00016697478305371808;0.0002259898183445998;0.00025682067641006424;0.00028126203659709255;0.0004795364947497714;0.0002676328549362632;0.0002676305155093804;0.00012658269804377895;0.00025863843869418195;0.00044308384837703175;0.0001545706356468941;0.00015464118200469345;0.0003938886866896305;0.00044220021088811075;0.00024129670040128222;0.0001839884438873604;0.00028268548772495723;0.00041854578678014173;0.0003524845904528662;0.0003308280692098975;0.0001679274377674914;0.00021355519756578137;0.00010344094775306717;0.013269533716205872;2132
0.00038373779581028084;0.00010570207305995698;0.00014980217781658647;0.0002334212167394646;0.00035712405145613417;0.00021029252542440998;0.0002794492810175297;0.00013602809967631463;0.00030381730189020425;0.0004050282397178693;0.00013367614194536922;0.0002527210276249644;0.00018299511205463982;0.00041268718688726246;0.00019999175871374898;0.0002213255763107427;0.00024021525049911367;0.00029719901145937815;0.00014586951257314498;0.00028758646291419704;0.00016012354912345986;0.00020320127288480996;0.00020092855404601638;0.00032066298862427607;0.00016064667612904814;0.00026506579683045436;0.00018876048103144542;0.0001500262148490174;0.0002010209058308706;0.0002335614453389641;0.00025938017037227133;0.00045917007991483897;0.0002419280044621588;0.00023806085181077844;0.00011373407831753073;0.00023663705922114187;0.0004086124294330881;0.0001374926066147466;0.00013978863910028784;0.0003603820876328566;0.0004045839358598215;0.00021680417818009947;0.00016431238140784905;0.0002524545819082169;0.000401577714343109;0.0003368337302590131;0.0003026857948914752;0.0001499689688129942;0.00019421434948435214;9.294130268038742e-05;0.012134230632986694;2133
0.00031629297109211023;7.098728696026583e-05;0.00010691275761183764;0.00016436744012070633;0.00026233186495851836;0.00015250552980158657;0.0001908004544762545;8.837494373875216e-05;0.0002040373037957371;0.0003348015691216259;8.522210328713306e-05;0.00018327496011645147;0.00012885905807180886;0.00034015428737374357;0.00013431025479933875;0.00015585009331881464;0.00016915157222645918;0.00019750567217237158;0.00010410604216838563;0.0001963563034603236;0.00010562060745564371;0.00014736290657555432;0.0001371886135818389;0.0002651760328462323;0.00010675886704778517;0.00018665049860144492;0.00013291883872630945;0.00010388844584733212;0.00013500140833694254;0.00016669115600955115;0.00019053234737222401;0.00037955591283283065;0.0001703576364754368;0.00015987665626871224;7.875728017385496e-05;0.00017161075988971237;0.00030015357470702155;9.233714002127191e-05;9.843450003311935e-05;0.0002613514726428361;0.00029340694522065567;0.0001501300899113241;0.00011218807554107341;0.00017236919983229098;0.00033208941769621283;0.0002776326503953078;0.00021950973968369377;0.00010239477912651914;0.00013860941125024302;6.435893553809255e-05;0.008839116368313292;2134
0.00023179313322681605;3.9165399702215636e-05;5.345637880591882e-05;8.412889686651537e-05;0.00012418511254338823;7.429756580077296e-05;0.00010273870625644476;5.1407647011431e-05;0.00011257230554247567;0.00023599427677109723;5.101925246955457e-05;8.92878010823738e-05;6.595448830302643e-05;0.0002492797351096797;7.410220954446277e-05;7.976942646199685e-05;8.657757986738888e-05;0.00011097937769685641;5.2053021084192814e-05;0.00010573031724786656;5.991938307579788e-05;7.179218525475725e-05;7.38707919286825e-05;0.00018001000769853723;5.998831576970785e-05;9.553413094097625e-05;6.803242337175012e-05;5.461205310403561e-05;7.448353563417521e-05;8.334557800477558e-05;9.019598517060463e-05;0.00026754063124070253;8.719488494156974e-05;8.820781035515158e-05;4.1401108006799887e-05;8.36052419975522e-05;0.0001420895073543043;5.094462897725347e-05;5.0382155342395414e-05;0.00012732507641574067;0.00014294184510749893;7.892034937936674e-05;6.0408963752885685e-05;9.281418452507976e-05;0.00022543296237772113;0.00020346118252009073;0.00010694064241000467;5.5135650298894926e-05;6.930470562512151e-05;3.383218967863475e-05;0.004994160741655044;2135
0.0002116828855133027;5.312598906325864e-05;7.442462219309039e-05;0.00011665666140044684;0.00017623687451403427;0.00010438797192474079;0.00014062024254662237;6.88438669504589e-05;0.00015269894137546735;0.00021780034354662402;6.771613350855275e-05;0.0001254492307002568;9.145526324936553e-05;0.00022765235921106233;0.0001005160984888333;0.00011061163666094377;0.00012005210808225904;0.00014982178101161962;7.24707979615536e-05;0.0001447149122047045;8.055061316134632e-05;0.00010086791590030025;0.00010110822937748246;0.00016800725281490992;8.098402149140576e-05;0.00013247163793256848;9.433661527884511e-05;7.504454512366497e-05;0.0001010333490678042;0.00011603784792439698;0.00012800132153222306;0.0002469146379063468;0.00012090808922193515;0.00011964967047065971;5.6890871911871614e-05;0.00011746524344826979;0.00020164583470995705;6.910394946701458e-05;6.986201240375278e-05;0.0001788915472391363;0.0002008330845449719;0.0001084475199804865;8.268279253699513e-05;0.00012703637816020253;0.00021040148371326156;0.00018580899962923874;0.00015025144709913463;7.546511729127409e-05;9.648944892207908e-05;4.649012700793483e-05;0.006170620325376668;2136
0.00023201923259318332;5.6649651603168645e-05;8.081461500764865e-05;0.00012549428726411704;0.00019306351077416818;0.00011383010003853644;0.0001498997509380239;7.237432166586705e-05;0.00016282693238506467;0.00023919144871638174;7.120665585435445e-05;0.00013679639729625995;9.838369228340836e-05;0.00024952289153701594;0.00010718298257227631;0.00011899130610495466;0.00012914696475515745;0.0001589945431143718;7.869303819057586e-05;0.00015426462722328908;8.550757397127531e-05;0.00010999164698675956;0.00010778034603691024;0.00018411753733140815;8.594222688883877e-05;0.00014250736807897515;0.00010148332855754549;8.075859678282727e-05;0.00010773454058760754;0.00012600069345325933;0.00014022255323630465;0.00027116518270072014;0.0001300677929508696;0.00012758561800187693;6.122266418942529e-05;0.00012809024034308815;0.00022089845209432478;7.368737468676554e-05;7.515458910100676e-05;0.0001950726922155406;0.00021899889118723063;0.00011670494535971136;8.813901742522324e-05;0.00013541948940935298;0.00023057696845288938;0.00020365964588182938;0.00016384203025383024;8.044504888917543e-05;0.00010477389655680304;5.002998439432581e-05;0.006676927885923524;2137
0.00021815354140235563;5.8818059320036355e-05;8.344578851952558e-05;0.00013020768772474116;0.00019837718538263152;0.00011697747607646834;0.00015561021764042476;7.590477638127518e-05;0.00016905954223712458;0.00022849589613150288;7.469717820015612e-05;0.00014057878616159433;0.00010207885443489788;0.00023461116495113846;0.00011128568046977974;0.00012346046314176047;0.00013399755498070328;0.000165874114691436;8.125513710840856e-05;0.0001601413749270334;8.922529457872207e-05;0.000113032890682246;0.00011188626398117347;0.00017874744249257545;8.966088093691352e-05;0.00014785975749039208;0.00010529490897285238;8.380609100104717e-05;0.00011185835075364038;0.00013010304161220268;0.00014408188956390938;0.0002590399103035335;0.00013495296827296802;0.00013246927802108757;6.353295340412059e-05;0.0001316319059746943;0.00022697822600517778;7.650794405276615e-05;7.797729667287557e-05;0.00020046640720767538;0.00022505416006798358;0.00012110890556196461;9.149669427951746e-05;0.00014057832710113782;0.00022385180687301348;0.00019148875070960848;0.00016837222463872878;8.350962218019162e-05;0.0001081851397005129;5.191790833373434e-05;0.00677770772130996;2138
0.00023664112965679255;6.749169018750714e-05;9.509812835783772e-05;0.0001484721145096596;0.00022583117085969213;0.00013323891893911638;0.0001784520844500284;8.720223147058126e-05;0.00019398998164536413;0.0002508593242635223;8.586684970672155e-05;0.00016012112863248858;0.00011639760777191975;0.00025449346706564176;0.0001276964720597933;0.00014077844665938297;0.00015279359210469332;0.00019033481363210858;9.260157517309626e-05;0.0001836483657420108;0.00010244385673853275;0.00012874598310892593;0.00012830993575822647;0.0001994606654423588;0.00010288276199673487;0.00016860026645963258;0.00012006478308216649;9.561513109664927e-05;0.00012835359141777166;0.00014827058345895171;0.0001640217939232004;0.00028439275258856017;0.00015388302264609927;0.00015200391809792993;7.248532411106486e-05;0.00014993051173799258;0.0002583903912112515;8.779022151676851e-05;8.891528851386716e-05;0.0002283339346670383;0.00025633971595187365;0.000138174251345696;0.00010492740169669433;0.00016121367786827733;0.0002497917158239635;0.00020771661093923634;0.0001917782289607045;9.576791534425645e-05;0.0001232920736226566;5.9233613598942354e-05;0.007673139015613981;2139
